catalog_id,official_id,domain,name,chapter,scope,type,maturity,source_package,source_entry,source_sha256,source_granularity,source_status,design_master,production_spec,runtime_asset,acceptance_asset,id,priority,source_sheet,hopa_interaction,design_board,risk_omen,soft_failure,safe_recovery_node,delivery_form,freeze_requirement
DANGER-026,DANGER-026,danger,浮岛边缘崩落,分片群岛,分片群岛,边缘坍落危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-026,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-026_浮岛边缘崩落_HOPA危险视觉详细设计板.png,,,,,
DANGER-027,DANGER-027,danger,航图碎片漂移,分片群岛,分片群岛,物件漂移危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-027,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-027_航图碎片漂移_HOPA危险视觉详细设计板.png,,,,,
DANGER-028,DANGER-028,danger,能源管摆动,分片群岛,分片群岛,摆动接驳危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-028,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-028_能源管摆动_HOPA危险视觉详细设计板.png,,,,,
DANGER-029,DANGER-029,danger,浮桥侧翻,分片群岛,分片群岛,重心失衡危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-029,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-029_浮桥侧翻_HOPA危险视觉详细设计板.png,,,,,
DANGER-030,DANGER-030,danger,岛链断电,分片群岛,分片群岛,连锁断电危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-030,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-030_岛链断电_HOPA危险视觉详细设计板.png,,,,,
DANGER-031,DANGER-031,danger,碎片潮冲击,分片群岛,分片群岛,周期冲击危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-031,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-031_碎片潮冲击_HOPA危险视觉详细设计板.png,,,,,
DANGER-032,DANGER-032,danger,移动街区夹缝,方格城,方格城,模块挤压危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-032,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-032_移动街区夹缝_HOPA危险视觉详细设计板.png,,,,,
DANGER-033,DANGER-033,danger,边界线断裂,方格城,方格城,封锁失效危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-033,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-033_边界线断裂_HOPA危险视觉详细设计板.png,,,,,
DANGER-034,DANGER-034,danger,塔架四边形形变,方格城,方格城,结构变形危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-034,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-034_塔架四边形形变_HOPA危险视觉详细设计板.png,,,,,
DANGER-035,DANGER-035,danger,施工区越界,方格城,方格城,空间规划危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-035,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-035_施工区越界_HOPA危险视觉详细设计板.png,,,,,
DANGER-036,DANGER-036,danger,供能网格短路,方格城,方格城,网格连锁危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-036,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-036_供能网格短路_HOPA危险视觉详细设计板.png,,,,,
DANGER-037,DANGER-037,danger,方格升降台错位,方格城,方格城,高度错位危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-037,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-037_方格升降台错位_HOPA危险视觉详细设计板.png,,,,,
DANGER-038,DANGER-038,danger,应急空地被占,方格城,方格城,城市布局阻塞,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-038,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/02_DANGER-B_G05-G07/01_DANGER-B详细危险设计板/DANGER-038_应急空地被占_HOPA危险视觉详细设计板.png,,,,,
DANGER-039,DANGER-039,danger,摆锤扫过通道,钟摆之城,钟摆之城,周期摆动危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-039,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-039_摆锤扫过通道_HOPA危险视觉详细设计板.png,,,,,
DANGER-040,DANGER-040,danger,快门夹断,钟摆之城,钟摆之城,开闭节奏危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-040,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-040_快门夹断_HOPA危险视觉详细设计板.png,,,,,
DANGER-041,DANGER-041,danger,相位门错步,钟摆之城,钟摆之城,相位路线危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-041,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-041_相位门错步_HOPA危险视觉详细设计板.png,,,,,
DANGER-042,DANGER-042,danger,循环重置波,钟摆之城,钟摆之城,场景重置危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-042,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-042_循环重置波_HOPA危险视觉详细设计板.png,,,,,
DANGER-043,DANGER-043,danger,钟链断裂,钟摆之城,钟摆之城,悬挂结构危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-043,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-043_钟链断裂_HOPA危险视觉详细设计板.png,,,,,
DANGER-044,DANGER-044,danger,时间记录错位,钟摆之城,钟摆之城,信息错序危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-044,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-044_时间记录错位_HOPA危险视觉详细设计板.png,,,,,
DANGER-045,DANGER-045,danger,非法落子锁格,棋阵卫星,棋阵卫星,规则触发危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-045,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-045_非法落子锁格_HOPA危险视觉详细设计板.png,,,,,
DANGER-046,DANGER-046,danger,翻面坐标误导,棋阵卫星,棋阵卫星,坐标映射危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-046,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-046_翻面坐标误导_HOPA危险视觉详细设计板.png,,,,,
DANGER-047,DANGER-047,danger,双盘连锁越界,棋阵卫星,棋阵卫星,联动越界危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-047,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-047_双盘连锁越界_HOPA危险视觉详细设计板.png,,,,,
DANGER-048,DANGER-048,danger,逻辑门反锁,棋阵卫星,棋阵卫星,规则封锁危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-048,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-048_逻辑门反锁_HOPA危险视觉详细设计板.png,,,,,
DANGER-049,DANGER-049,danger,棋子路径碰撞,棋阵卫星,棋阵卫星,路线冲突危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-049,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-049_棋子路径碰撞_HOPA危险视觉详细设计板.png,,,,,
DANGER-050,DANGER-050,danger,规则碑缺页,棋阵卫星,棋阵卫星,信息缺失危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-050,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-050_规则碑缺页_HOPA危险视觉详细设计板.png,,,,,
DANGER-051,DANGER-051,danger,突发侧风,概率云港,概率云港,风向变化危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-051,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-051_突发侧风_HOPA危险视觉详细设计板.png,,,,,
DANGER-052,DANGER-052,danger,雷暴区扩张,概率云港,概率云港,区域扩张危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-052,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-052_雷暴区扩张_HOPA危险视觉详细设计板.png,,,,,
DANGER-053,DANGER-053,danger,货箱抽样偏差,概率云港,概率云港,调查误判危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-053,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-053_货箱抽样偏差_HOPA危险视觉详细设计板.png,,,,,
DANGER-054,DANGER-054,danger,云门风险叠加,概率云港,概率云港,组合风险危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-054,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-054_云门风险叠加_HOPA危险视觉详细设计板.png,,,,,
DANGER-055,DANGER-055,danger,设备置信度失真,概率云港,概率云港,数据质量危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-055,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-055_设备置信度失真_HOPA危险视觉详细设计板.png,,,,,
DANGER-056,DANGER-056,danger,浮空平台偏航,概率云港,概率云港,姿态失稳危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-056,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-056_浮空平台偏航_HOPA危险视觉详细设计板.png,,,,,
DANGER-057,DANGER-057,danger,错误天气决策,概率云港,概率云港,决策后果危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-057,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/03_DANGER-C_G08-G10/01_DANGER-C详细危险设计板/DANGER-057_错误天气决策_HOPA危险视觉详细设计板.png,,,,,
DANGER-058,DANGER-058,danger,机械臂关节卡滞,立体工厂,立体工厂,关节失控危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-058,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-058_机械臂关节卡滞_HOPA危险视觉详细设计板.png,,,,,
DANGER-059,DANGER-059,danger,装配件坠落,立体工厂,立体工厂,悬挂落物危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-059,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-059_装配件坠落_HOPA危险视觉详细设计板.png,,,,,
DANGER-060,DANGER-060,danger,空间箱过度压缩,立体工厂,立体工厂,空间冲突危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-060,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-060_空间箱过度压缩_HOPA危险视觉详细设计板.png,,,,,
DANGER-061,DANGER-061,danger,三视图误配,立体工厂,立体工厂,空间辨识危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-061,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-061_三视图误配_HOPA危险视觉详细设计板.png,,,,,
DANGER-062,DANGER-062,danger,冲击台过载,立体工厂,立体工厂,受力超限危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-062,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-062_冲击台过载_HOPA危险视觉详细设计板.png,,,,,
DANGER-063,DANGER-063,danger,内部管廊错层,立体工厂,立体工厂,深度误判危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-063,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-063_内部管廊错层_HOPA危险视觉详细设计板.png,,,,,
DANGER-064,DANGER-064,danger,工序依赖断链,百工星环,百工星环,流程阻塞危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-064,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-064_工序依赖断链_HOPA危险视觉详细设计板.png,,,,,
DANGER-065,DANGER-065,danger,接口负载超限,百工星环,百工星环,电气超载危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-065,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-065_接口负载超限_HOPA危险视觉详细设计板.png,,,,,
DANGER-066,DANGER-066,danger,风暴翼失衡,百工星环,百工星环,姿态失稳危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-066,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-066_风暴翼失衡_HOPA危险视觉详细设计板.png,,,,,
DANGER-067,DANGER-067,danger,工具头误用,百工星环,百工星环,工序工具危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-067,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-067_工具头误用_HOPA危险视觉详细设计板.png,,,,,
DANGER-068,DANGER-068,danger,质量闭环缺证,百工星环,百工星环,证据缺失危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-068,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-068_质量闭环缺证_HOPA危险视觉详细设计板.png,,,,,
DANGER-069,DANGER-069,danger,外环维修窗口关闭,百工星环,百工星环,时间窗口危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-069,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-069_外环维修窗口关闭_HOPA危险视觉详细设计板.png,,,,,
DANGER-070,DANGER-070,danger,十二节点反向串联,零号地球,零号地球,终局依赖危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-070,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-070_十二节点反向串联_HOPA危险视觉详细设计板.png,,,,,
DANGER-071,DANGER-071,danger,种子舱环境失配,零号地球,零号地球,生态条件危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-071,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-071_种子舱环境失配_HOPA危险视觉详细设计板.png,,,,,
DANGER-072,DANGER-072,danger,档案真相错拼,零号地球,零号地球,证据错序危险,,PKG-DANGER-V2.0,星骸拾荒者_危险视觉HOPA正式包_V2.0/05_总清单与封版说明/76项危险视觉正式清单.csv,4b7b69038877e02a03bdb6502b92502e1277a81aa2bdef9feb17f5a0ce8d7276,formal_catalog_entry,formal_V2.0_catalog,True,True,False,False,DANGER-072,,,,星骸拾荒者_危险视觉HOPA正式包_V2.0/04_DANGER-D_G11-G13/01_DANGER-D详细危险设计板/DANGER-072_档案真相错拼_HOPA危险视觉详细设计板.png,,,,,
